Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCenterDistrict,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLAG,PFIRM15_FLAG,Version,price_sf
BX,3910,95,209,218,5001,11,15,10460,E090,49,26,1310,2,9,2B,1280 EAST TREMONT AVENUE,M1-1,,,,,,,,,,N,G2,10,0,,DURAN AUTO INC.,4680,1527,1527,0,0,0,1527,0,0,0,2,1,1,0,1,123.75,74.08,18.5,46,,0,Y,3,5,49500,115200,0,0,1960,2003,0,,,0.33,0,1,2.4,2,2039100095,0,218,1019955,245148,3d,,217 004,21502,,0,,1,,,17v1.1,75.44204322
BX,3732,9,209,44,3000,8,18,10472,L047,43,26,3020,2,9,4E,1881 BRUCKNER BOULEVARD,R5,,,,C2-1,,,,,,N,G2,10,1,,GRACEPAT CORPORATION,10800,1920,1920,0,0,0,1920,0,0,0,2,1,1,0,1,100,107.57,48,40,,0,Y,3,5,94500,144900,0,0,1930,0,0,,,0.18,1.25,0,2,2,2037320009,0,44,1022725,240375,7a,,217 029,21409,,0,,1,,,17v1.1,75.46875
BX,3060,28,206,375.04,3002,10,15,10457,L038,48,25,1700,2,6,2A,537 EAST TREMONT AVENUE,C4-5X,,,,,,,,,,N,K1,5,0,,"RIVERDALE EQUIT.,LTD.",7055,5300,5300,0,0,5300,0,0,0,0,2,1,1,0,5,75.08,88.17,75,68,,2,Y,3,0,135000,400050,0,0,1920,0,0,,,0.75,5,4,5,2,2030600028,0,37504,1013170,247794,3d,,215 081,21107,,0,,1,,,17v1.1,75.48113208
BX,3742,48,209,50.02,4000,12,18,10472,L054,43,26,3020,2,9,1A,1163 MANOR AVENUE,C4-2,,,,,,,,,,N,O1,5,0,,"ANDRADE, JOSEPH DR.",5500,3100,3100,0,3100,0,0,0,0,0,2,1,1,0,3,55.42,100,55,69,,0,N,5,5,62100,234000,0,40500,1933,1997,0,,,0.56,2.43,3.4,4.8,2,2037420048,0,5002,1018409,241125,3d,,217 022,21409,,0,,1,,,17v1.1,75.48387097
BX,3043,10,206,395,3005,9,15,10457,L056,48,25,1700,2,6,2A,1940 WASHINGTON AVENUE,R6A,,,,,,,,,,N,M1,8,0,X,ST JOSEPH R C CHURCH,22381,14850,14850,0,0,0,0,0,0,14850,2,1,1,0,1,108,185.33,90,165,,1,Y,4,0,123300,1120950,123300,1120950,1911,0,0,,,0.66,3,0,3,2,2030430010,0,395,1012694,248145,3d,,215 081,21107,,0,,1,,,17v1.1,75.48484848
BX,4003,40,206,220,1009,12,15,10460,E045,48,26,1220,2,6,2A,1095 EAST TREMONT AVENUE,M1-1,,,,,,,,,,N,GW,5,0,P,"LAGE, JOHN",15555,4000,4000,0,0,0,0,0,0,4000,2,1,1,0,1,170,91.5,40,100,,0,N,3,5,118800,301950,0,0,1980,0,0,,,0.26,0,1,2.4,2,2040030040,0,220,1018101,245433,3d,,217 001,21505,,0,,1,1,1,17v1.1,75.4875
BX,4949,120,212,484,2010,11,12,10466,L061,47,24,710,2,12,5E,4077 BOSTON ROAD,M1-1,,,,,,,,,,N,G1,10,0,,G & O MANAGEMENT LLC,7359,1722,1722,0,0,0,1722,0,0,0,2,1,1,0,1,23.75,77.75,30,35,,0,Y,3,5,63000,130050,0,0,1931,0,0,,,0.23,0,1,2.4,2,2049490120,0,484,1031711,262180,2b,,222 056,21703,,0,,1,,,17v1.1,75.52264808
BX,4628,51,212,374,2002,11,12,10467,L032,47,24,810,2,12,1C,3435 WHITE PLAINS ROAD,C8-1,,,,,,,,,,N,G1,10,0,,REID COURTON A,4823,2425,2425,0,0,0,2425,0,0,0,2,1,1,0,2,50.09,95.01,25,97,,0,Y,5,5,54000,183150,0,0,1930,2001,0,,,0.5,0,1,2.4,2,2046280051,0,374,1020924,258599,1d,Y,218 003,21606,,0,,1,,,17v1.1,75.5257732
BX,4041,10,211,240,1003,11,13,10462,E090,49,26,1220,2,11,1E,1624 WHITE PLAINS ROAD,M1-1,,,,,,,,,,N,G2,10,0,,1624 WHITE PLAINS ROA,3367,2210,2210,0,100,0,1410,0,0,700,2,1,1,0,1,112,60.54,34,41.5,,0,Y,3,5,81900,166950,0,0,1924,0,0,,,0.66,0,1,2.4,2,2040410010,0,240,1021718,246007,4b,,219 009,21505,,0,,1,,,17v1.1,75.54298643
BX,3080,89,206,373,2002,12,15,10457,L038,48,25,1900,2,6,2A,2083 CROTONA AVENUE,R7-1,,,,,,,,,,N,K1,5,0,P,RAFAEL OVALLES,2017,1900,1900,0,0,1900,0,0,0,0,2,1,1,0,2,20.15,100.12,19,100,E,2,N,3,0,22500,143550,0,0,1931,2000,0,,,0.94,3.44,0,4.8,2,2030800089,0,373,1014904,248301,3d,,215 080,21108,,0,,1,,,17v1.1,75.55263158
BX,5346,1,210,194,1036,8,13,10461,L050,45,26,3210,2,10,3D,1301 VREELAND AVENUE,R4-1,,,,,,,,,,N,G2,10,0,,MARLENE VALERIOTI,4587,1280,1280,0,0,0,1280,0,0,0,2,1,1,0,1,49,102.46,32,40,,0,Y,3,5,51750,96750,0,0,1960,0,0,,,0.28,0.9,0,2,2,2053460001,0,194,1029188,243756,4b,,221 029,21802,,0,,1,,1,17v1.1,75.5859375
BX,2506,1,204,199,1000,9,16,10452,L049,44,23,3310,2,4,2A,1171 JEROME AVENUE,R7-1,,,,C2-4,,,,,,N,K1,5,0,P,"SOPHER, LISA B. F//B/",10050,10000,10000,0,0,10000,0,0,0,0,2,1,1,0,10,206.3,14.58,206.3,14.58,,3,Y,3,2,271350,756000,0,0,1925,1925,0,,,1,3.44,0,4.8,2,2025060001,0,199,1005510,243808,3b,,210N075,20908,,0,,1,,,17v1.1,75.6
BX,4034,5,211,238,3001,11,15,10462,L041,49,26,1220,2,11,1D,738 MORRIS PARK AVENUE,R5,,,,C1-2,,,,,,N,K1,5,0,,738-740 MORRIS PARK L,2500,1250,1250,0,0,1250,0,0,0,0,2,1,1,0,1,25,100,25,50,,0,N,5,5,60750,94500,0,0,1930,0,0,,,0.5,1.25,0,2,2,2040340005,0,238,1021705,247256,4b,,220 004,21505,,0,,1,,,17v1.1,75.6
BX,4034,6,211,238,3001,11,15,10462,L041,49,26,1220,2,11,1D,740 MORRIS PARK AVENUE,R5,,,,C1-2,,,,,,N,K1,5,0,,738-740 MORRIS PARK L,2500,1250,1250,0,0,1250,0,0,0,0,2,1,1,0,2,25,100,25,50,,0,N,5,5,39600,94500,0,0,1930,1995,0,,,0.5,1.25,0,2,2,2040340006,0,238,1021729,247262,4b,,220 004,21505,,0,,1,,,17v1.1,75.6
BX,3374,1,212,449.02,2003,11,11,10470,L039,47,24,510,2,12,4C,235 EAST 233 STREET,C8-1,,,,,,,,,,N,G1,10,0,,TERENCE  CAROLAN,3283,1160,1160,0,0,0,1160,0,0,0,2,1,1,0,1,142.92,48.92,40,29,,0,Y,5,5,38250,87750,0,0,1931,0,0,,,0.35,0,1,2.4,2,2033740001,0,44902,1020437,265953,1c,,214 095,21204,,0,,1,,,17v1.1,75.64655172
BX,3852,1,210,96,2001,11,13,10461,E064,45,26,1320,2,10,1E,2500 HALSEY STREET,M1-1,,,,,,,,,,N,O2,5,0,C,NYC DCAS,316180,153816,153816,0,153816,0,0,0,0,0,2,1,2,0,3,361.29,720,567.75,240,,0,Y,3,5,2133000,11636100,2133000,9195300,1982,2002,0,,,0.49,0,1,2.4,2,2038520001,0,96,1028099,244093,4b,,219 072,21412,,2038520164,8/2/2005,1,1,1,17v1.1,75.6494773
BX,4829,21,212,408,2001,11,12,10466,E063,47,24,610,2,12,3C,4009 WHITE PLAINS ROAD,R6,,,,C2-4,,,,,,N,K1,5,0,P,4009 WP REALTY CORP,9295,9295,9295,0,0,9295,0,0,0,0,2,1,1,0,4,92.75,100,92.92,92,,0,N,5,5,104400,703350,0,0,1928,0,0,,,1,2.43,0,4.8,2,2048290021,0,408,1022897,263178,2b,,222 003,21701,E-279,0,,1,,,17v1.1,75.6697149
BX,4220,30,211,296,1020,11,13,10461,Q061,49,26,1410,2,11,2E,1565 STILLWELL AVENUE,M1-1,,,,,,,,,,N,G2,10,0,,"F, F & F REALTY LLC",4660,4900,4900,0,0,0,4900,0,0,0,2,1,1,0,1,56.67,99.42,56,99,,0,Y,5,5,31500,370800,0,0,1958,0,0,,,1.05,0,1,2.4,2,2042200030,0,296,1027928,250718,4a,,220 055,21509,,0,,1,,,17v1.1,75.67346939
BX,2665,56,201,79,1004,8,17,10455,E073,40,23,4100,2,1,2B,796 EAST 156 STREET,R6,,,,,,,,,,N,M3,8,0,X,BX SPANISH EVAN CH,8760,3300,3300,0,0,0,0,0,0,3300,2,1,3,0,1,60,146,22,50,,0,N,5,5,59850,249750,59850,249750,1898,0,0,,,0.38,2.43,0,4.8,2,2026650056,0,79,1010702,237109,6c,,209N098,21004,,0,,1,,,17v1.1,75.68181818
BX,4668,48,212,396,3001,11,12,10467,E062,47,24,610,2,12,2C,3826 WHITE PLAINS ROAD,R6,,,,C2-4,,,,,,N,K1,5,0,,3824-3826 WHITE PLAIN,4011,4000,4000,0,0,4000,0,0,0,0,2,1,1,0,2,50.08,80.08,50,80,G,0,N,3,5,135450,302850,0,0,1930,2005,0,,,1,2.43,0,4.8,2,2046680048,0,396,1022394,261485,2b,,218 009,21607,,0,,1,,,17v1.1,75.7125
BX,3326,71,207,419,1003,10,11,10467,L037,52,21,410,2,7,3A,90 EAST 210 STREET,R7-1,,,,,,,,,,N,I1,8,0,X,MONTEFIORE HOSPITAL,5000,3750,3750,0,0,0,0,0,0,3750,2,1,2,0,1,100,50,55,30,G,1,N,5,1,53100,283950,53100,283950,1925,0,0,,,0.75,3.44,0,4.8,2,2033260071,0,419,1017109,259855,1d,,214 079,21203,,0,,1,,,17v1.1,75.72
BX,5306,31,210,194,1019,8,13,10461,L050,45,26,3210,2,10,3D,3394 EAST TREMONT AVENUE,R4-1,,,,C1-2,,,,,,N,O2,5,0,,JONMARK REALTY GROUP,4952,4500,4500,0,4500,0,0,0,0,0,2,2,2,0,2,45.17,109.67,45,50,,3,Y,5,0,11250,341100,0,0,1936,0,0,,,0.91,0.9,0,2,2,2053060031,0,194,1031630,242930,4b,,221 033,21801,,0,,1,,,17v1.1,75.8
BX,3262,8,208,279,1002,10,11,10463,L046,50,21,310,2,8,1A,3418 BAILEY AVENUE,C8-1,,,,,,,,,,N,G1,10,0,P,"3410 BAILEY AVE RLTY,",2677,2600,2600,0,0,0,2600,0,0,0,2,1,1,0,1,52.75,50.75,52,50,,3,N,4,0,49500,197100,0,0,1981,0,0,,,0.97,0,1,2.4,2,2032620008,0,279,1011919,260314,1d,,213 036,21201,,0,,1,,,17v1.1,75.80769231
BX,2991,3,203,161,1007,12,17,10460,E045,42,22,2110,2,3,1A,1764 BOSTON ROAD,R7-1,,,,C2-4,,,,,,N,O1,5,0,P,MBD COMMUNITY HSNG CO,3677,3750,3750,0,3750,0,0,0,0,0,2,1,1,0,1,50,79.69,50,79.5,,0,Y,5,5,90000,284400,0,0,1931,0,0,,,1.02,3.44,0,4.8,2,2029910003,0,161,1015479,244397,3d,,216 004,21106,E-251,0,,1,,,17v1.1,75.84
BX,4082,18,211,200,2002,11,13,10461,L050,49,26,1320,2,11,2E,1528 WILLIAMSBRIDGE ROAD,R4,,,,C2-2,,,,,,N,K1,5,0,P,RED25 CORP.,6279,3750,3750,0,0,3750,0,0,0,0,2,3,1,0,1,75.17,83.42,40,18,E,0,N,3,5,152550,284400,0,0,1924,0,0,,,0.6,0.9,0,2,2,2040820018,0,200,1026656,247290,4b,,219 022,21506,,0,,1,,,17v1.1,75.84
BX,4444,16,211,324,1001,11,13,10469,E097,49,24,820,2,11,2D,974 MACE AVENUE,R5,,,,,,,,,,N,W1,8,0,C,DCAS/DEPARTMENT OF ED,70000,74800,74800,0,0,0,0,0,0,74800,2,2,4,0,1,350,200,60,116,E,0,N,5,5,810000,5673150,810000,5673150,1927,1930,0,,,1.07,1.25,0,2,2,2044440016,0,324,1023181,253533,4a,,220 035,21602,,0,,1,,,17v1.1,75.84425134
BX,3932,26,209,222,3004,11,18,10462,E064,43,26,1310,2,9,3E,2037 WESTCHESTER AVENUE,R6,,,,C2-2,,,,,,N,K1,5,0,P,2023 WESTCHESTER ASSO,5625,5100,5100,0,0,5100,0,0,0,0,2,1,1,0,6,115.4,50,102,50,,0,N,5,5,88650,387000,0,0,1930,1988,1997,,,0.91,2.43,0,4.8,2,2039320026,0,222,1023884,243109,4b,,219 031,21503,,0,,1,,,17v1.1,75.88235294
BX,5034,40,212,418,2003,11,11,10466,L039,47,24,510,2,12,4D,4310 BRONX BOULEVARD,C8-1,R5,,,,,,,,,Y,GW,5,0,,DFP MANAGEMENT LLC,14891,9630,9630,0,0,0,9630,0,0,0,2,1,1,0,1,172.68,87.77,82,166,,0,Y,3,5,155250,730800,0,0,1998,0,0,,,0.65,0,1,2.4,2,2050340040,0,418,1023122,266086,2a,,222 020,21707,,2050340040,1/6/1999,1,,,17v1.1,75.88785047
BX,4954,1,212,426,2005,11,12,10466,E038,47,24,520,2,12,4E,1131 EAST 233 STREET,R4,,,,C1-1,,,,,,N,GW,5,0,,KATZAV REALTY LLC,7265,2093,2093,0,0,673,1420,0,0,0,2,1,1,0,1,172.25,108.33,28,74.75,,0,Y,3,5,63000,158850,0,0,1984,2010,2010,,,0.29,0.9,0,2,2,2049540001,0,426,1027223,263397,2b,,222 044,21704,,0,,1,,,17v1.1,75.89584329
BX,3262,75,208,279,1002,10,11,10463,L046,50,21,310,2,8,1A,124 WEST 238 STREET,C8-1,R6,,,,,,,,,Y,K1,5,0,,N.E.W.S. REALTY ENTER,1970,1322,1322,0,0,1322,0,0,0,0,2,1,1,0,2,29.58,52.75,22.83,43.83,,3,Y,5,0,22050,100350,0,0,1926,0,0,,,0.67,0,1,2.4,2,2032620075,0,279,1012491,261177,1d,,213 036,21201,,0,,1,,,17v1.1,75.90771558
BX,3314,1,207,403.04,3000,10,14,10468,E079,52,21,900,2,7,2A,101 EAST KINGSBRIDGE RD,R8,,,,C1-3,,,,,,N,K1,5,0,,24K GOLDEN APPLE LTD,5928,5607,5607,0,0,5296,0,311,0,0,2,1,1,0,2,77.42,81.42,77.42,81.42,,3,Y,3,0,93150,425700,0,0,1931,0,0,,,0.95,6.02,0,6.5,2,2033140001,0,40304,1013271,255067,3c,,214 047,21202,,0,,1,,,17v1.1,75.92295345
BX,4629,9,212,374,2005,11,12,10467,L032,47,24,810,2,12,1C,3356 WHITE PLAINS ROAD,R6,,,,C2-2,,,,,,N,K1,5,0,,3356 WHITE PLAINS ROA,2687,2020,2020,0,0,2020,0,0,0,0,2,1,1,0,1,25.17,106.75,25,72,,0,N,5,5,45450,153450,0,0,1925,0,0,,,0.75,2.43,0,4.8,2,2046290009,0,374,1021114,257919,2b,,218 004,21606,,0,,1,,,17v1.1,75.96534653
BX,4063,20,211,256,2006,11,13,10462,L041,49,26,1220,2,11,1E,1506 BRONXDALE AVENUE,R4,,,,C2-2,,,,,,N,K5,5,0,,1506 BRONXDALE INC,2565,1546,1546,0,0,1546,0,0,0,0,2,1,1,0,1,93,80,64,48,,0,Y,3,5,62550,117450,0,0,1932,0,0,,,0.6,0.9,0,2,2,2040630020,0,256,1024713,246329,4b,,219 018,21506,,0,,1,,,17v1.1,75.9702458
BX,2604,280,202,93,1027,8,17,10455,L042,41,23,4300,2,2,1A,921 EAST 149 STREET,M3-1,,,,,,,,,,N,E9,6,0,X,"BAMMS REALTY III, LLC",182193,31590,31590,0,0,0,0,31590,0,0,2,2,1,0,2,264,925,60,105,,0,Y,6,5,547650,2400300,547650,2400300,1992,0,0,,,0.17,0,2,0,2,2026040280,0,93,1011846,234244,6c,,216 071,21002,,2026040280,2/3/1998,1,1,1,17v1.1,75.98290598
BX,5625,94,210,516,4008,11,13,10464,E070,45,24,720,2,10,1C,101 CITY ISLAND AVENUE,R3A,,,,C2-2,,CD,,,,N,K2,5,0,P,121 CITY ISLAND REALT,13000,11400,11400,0,0,11400,0,0,0,0,2,1,2,0,1,130,100,42,60,EG,0,Y,3,5,162000,866700,0,0,1925,1982,1997,,,0.88,0.6,0,1,2,2056250094,0,516,1043882,245725,4d,,218 067,21810,,0,,1,,,17v1.1,76.02631579
BX,4053,1,211,232,1003,11,13,10462,L041,49,26,1220,2,11,1D,791 MORRIS PARK AVENUE,R5,,,,C1-2,,,,,,N,K7,5,0,,DAVIDE BRATTESONI,9025,5250,5250,0,4750,0,0,0,0,500,2,1,1,0,3,95,95,95,50,,0,N,3,2,202950,399150,0,0,1930,1997,2001,,,0.58,1.25,0,2,2,2040530001,0,232,1022170,247583,4b,,220 007,21505,,0,,1,,,17v1.1,76.02857143
BX,3805,1,209,92,1000,8,18,10462,E064,43,26,3100,2,9,3E,2008 WESTCHESTER AVENUE,R6,,,,C2-2,,,,,,N,K4,4,0,P,AL IMAN PLAZA LLC,12500,25000,25000,0,0,12500,12500,0,0,0,2,1,2,0,10,100,125,100,125,,0,N,3,5,168750,1900800,0,0,1928,1994,0,,,2,2.43,0,4.8,2,2038050001,0,92,1023726,242898,4b,,219 031,21411,E-207,0,,1,,,17v1.1,76.032
BX,3017,65,209,157,3000,12,17,10459,E082,43,22,2120,2,9,2A,1440 SHERIDAN EXPWY SR,M1-1,,,,,,,,,,N,H4,5,0,,"SHRI SAI SHAKTI, LLC",19070,26353,0,0,0,0,0,0,0,0,2,1,3,0,1,100.87,188.4,60,143.33,,1,Y,5,2,162000,2003850,0,1841850,2007,0,0,,,1.38,0,1,2.4,2,2030170065,0,157,1016228,242048,3d,,216 013,21106,,0,,1,1,1,17v1.1,76.03878116
BX,4609,1,212,370,2001,11,12,10469,L051,47,24,820,2,12,1E,941 BURKE AVENUE,R5,,,,,,,,,,N,I5,8,0,,941 BX LLC,5000,3675,3675,0,0,0,0,0,0,3675,2,1,1,0,1,50,100,49,75,,0,N,3,5,78750,279450,0,0,1960,1995,0,,,0.74,1.25,0,2,2,2046090001,0,370,1023077,256844,2b,,218 024,21606,,0,,1,,,17v1.1,76.04081633
BX,4657,25,212,380,4004,11,12,10467,E062,47,24,610,2,12,1D,702 EAST 211 STREET,R7A,,,,,,,,,,N,Z3,8,0,X,UNITED STATES POSTAL,1750,1390,1390,0,0,0,1390,0,0,0,2,1,1,0,1,57.68,36.58,40,30,,0,Y,5,5,13050,105750,13050,105750,1992,0,0,,,0.79,4,0,4,2,2046570025,0,380,1021477,259051,2b,,218 011,21607,,0,,1,,,17v1.1,76.07913669
BX,4902,48,212,386,1001,11,12,10466,E038,47,24,620,2,12,3E,1142 EAST 224 STREET,R4,,,,,,,,,,N,M3,8,0,,MANHATTAN BIBLE INST,2500,2064,2064,0,0,0,0,0,0,2064,2,1,2,0,1,25,100,21.5,48,G,0,N,5,5,29250,157050,19492,91914,1963,0,0,,,0.83,0.9,0,2,2,2049020048,0,386,1026177,260917,2b,,222 040,21702,,0,,1,,,17v1.1,76.09011628
BX,4120,1,211,286,1001,11,13,10461,Q061,49,26,1410,2,11,2E,1200 MORRIS PARK AVENUE,R4,,,,C1-1,,,,,,N,K1,5,0,,MP INVT ENTERPRISES,3522,2695,2695,0,1000,1495,200,0,0,0,2,1,1,0,2,65.85,90,55,49,,0,Y,3,5,85500,205200,0,0,1933,0,0,,,0.77,0.9,0,2,2,2041200001,0,286,1026236,249305,4a,,219 005,21507,,0,,1,,,17v1.1,76.14100186
BX,4014,30,211,240,3006,11,15,10460,E090,49,26,1220,2,11,1E,1680 EAST TREMONT AVENUE,M1-1,,,,,,,,,,N,GW,5,0,,M & K 1243 REALTY COR,2142,1105,1105,0,0,0,1105,0,0,0,2,1,1,0,1,19.08,130.58,17,65,,0,Y,5,5,26100,84150,0,0,1955,0,0,,,0.52,0,1,2.4,2,2040140030,0,240,1019799,245334,3d,,217 004,21505,,0,,1,,,17v1.1,76.15384615
BX,4975,4,212,426,2004,11,12,10466,E038,47,24,520,2,12,4E,959 EAST 233 STREET,R4,,,,C1-2,,,,,,N,O1,5,0,,FISHERVILLE CORPORATI,1925,2304,2304,0,2304,0,0,0,0,0,2,1,1,0,2,32.08,87.17,32,72,,0,Y,5,5,13500,175500,0,0,1968,2000,0,,,1.2,0.9,0,2,2,2049750004,0,426,1025848,263980,2b,,222 028,21705,,0,,1,,,17v1.1,76.171875
BX,2782,101,204,177.02,3000,9,16,10456,E092,44,22,2500,2,4,3B,350 EAST 170 STREET,R7-1,,,,C2-4,,,,,,N,GU,5,0,P,"FRANCIS, JOEL MARSHAL",9300,1500,1500,0,0,0,1500,0,0,0,2,1,1,0,1,88.74,104.86,30,50,,0,Y,3,5,45900,114300,0,0,1953,0,0,,,0.16,3.44,0,4.8,2,2027820101,0,17702,1009450,244141,3d,,210N082,21101,,0,,1,,,17v1.1,76.2
BX,5306,96,210,194,1019,8,13,10465,L050,45,26,3210,2,10,3D,1111 CALHOUN AVENUE,R4-1,,,,,,,,,,N,O2,5,0,,M MARCIANO LLC,7700,8798,8798,0,7000,0,1798,0,0,0,2,1,2,0,4,75,102.67,67,67,,0,N,5,5,187200,670950,0,0,1965,1993,0,,,1.14,0.9,0,2,2,2053060096,0,194,1031164,242584,4b,,221 033,21801,,0,,1,,,17v1.1,76.26165038
BX,4834,1,212,420,2001,11,12,10466,E063,47,24,510,2,12,3C,4165 WHITE PLAINS ROAD,R6,R6A,,,C1-4,,,,,,Y,Z3,8,0,X,U S GOVT POST OFFIC,20673,10354,10354,0,0,0,0,0,0,10354,2,1,1,0,1,114.67,180,114,94,,0,N,3,5,147150,789750,147150,789750,1940,0,0,,,0.5,2.43,0,4.8,2,2048340001,0,420,1023424,264541,2b,,222 005,21701,,0,,1,,,17v1.1,76.27486962
BX,3333,37,207,425,7001,10,11,10467,L037,52,21,420,2,7,3A,320 EAST 204 STREET,R5D,R6B,,,C1-4,,,,,,Y,K1,5,0,,320 EAST 204 LLC,5150,5144,5144,0,0,5144,0,0,0,0,2,1,1,0,5,51.42,100,51,100,,2,N,3,0,69750,392400,0,0,1930,0,0,,,1,2,0,2,2,2033330037,0,425,1017867,257150,1d,,214 068,21203,,0,,1,,,17v1.1,76.28304821
BX,3055,45,206,387,2000,10,15,10458,E048,48,21,1000,2,6,1B,4612 3 AVENUE,M1-4/R7A,,,,,,MX-14,,,,N,K1,5,0,,"BAKTIDY, JASMINE",1516,1516,1516,0,0,1516,0,0,0,0,2,1,1,0,1,80.5,45.17,80.5,45.17,,3,Y,5,0,14400,115650,0,0,1931,0,0,,,1,4,2,4,2,2030550045,0,387,1014461,251329,3c,,214 008,21107,E-255,0,,1,,,17v1.1,76.28627968
BX,3030,166,206,383.02,1005,10,15,10457,E048,48,21,1000,2,6,1B,4511 PARK AVENUE,R7-1,,,,C1-4,,,,,,N,M1,8,0,X,SARDIS BAPTIST CHURCH,3904,2560,2560,0,0,0,0,0,0,2560,2,1,1,0,1,48,81.33,40,64,,1,N,5,0,28350,195300,28350,195300,1931,0,0,,,0.66,3.44,0,4.8,2,2030300166,0,38302,1013180,250926,3c,,215 060,21107,,0,,1,,,17v1.1,76.2890625
BX,4426,1,211,332.02,2001,11,15,10467,E097,49,24,810,2,11,2C,2401 WHITE PLAINS ROAD,R6,,,,C2-3,,,,,,N,O7,5,0,P,COMPREHENSIVE CARE MA,25000,21338,21338,0,21338,0,0,0,0,0,2,1,1,0,1,250,100,135,100,,0,N,3,2,396000,1628100,396000,1628100,1929,1981,1999,,,0.85,2.43,0,4.8,2,2044260001,0,33202,1020809,253283,3c,,220 020,21602,,0,,1,,,17v1.1,76.30049677
BX,4589,62,211,350,1000,11,12,10469,L051,49,24,820,2,11,3D,3033 YOUNG AVENUE,R5,,,,,,,,,,N,M1,8,0,,MASJID NOOR UL HUDA I,5500,4305,4305,0,0,0,0,0,0,4305,2,2,2.5,1,2,55,100,35,43,,1,N,5,2,52200,328500,0,0,1901,2008,0,,,0.78,1.25,0,2,2,2045890062,0,350,1026221,256426,4a,,218 028,21605,,0,,1,,,17v1.1,76.30662021
BX,5804,1150,208,335,2014,10,11,10471,L052,50,21,100,2,8,3C,4499 WALDO AVENUE,R4,,,,,,,,,,N,N2,8,0,X,METHODIST CHURCH HOME,65750,135135,135135,0,0,0,0,0,0,135135,2,1,5,0,1,215.58,167,189,143,,1,Y,3,0,688500,10315350,688500,10315350,1928,0,0,,,2.06,0.9,0,2,2,2058041150,0,335,1011033,263740,1d,,213 049,21903,,0,,1,,,17v1.1,76.33366633
BX,2970,7,203,151,4000,12,17,10459,E082,42,22,2700,2,3,1A,855 EAST 169 STREET,R7-1,,,,,,,,,,N,K1,5,0,P,AMBER STAR HOLDINGS L,1739,1739,1739,0,0,1739,0,0,0,0,2,1,1,0,1,42,61,42,61,,0,Y,5,5,48600,132750,0,0,1925,0,0,,,1,3.44,0,4.8,2,2029700007,0,151,1012757,241432,3d,,216 015,21105,,0,,1,,,17v1.1,76.33697527
BX,3558,72,209,20,1005,8,18,10473,L054,43,26,3030,2,9,1B,625 SOUNDVIEW AVENUE,R5,,,,C1-2,,,,,,N,M1,8,0,P,SOUNDVIEW AVE B C,3023,7721,7721,0,0,0,0,0,0,7721,2,1,2,0,1,52.08,74.08,52.08,74.08,,0,Y,5,5,38700,589500,38700,560250,1940,0,0,,,2.55,1.25,0,2,2,2035580072,0,20,1022200,237310,7a,,217 049,21405,,0,,1,,,17v1.1,76.3502137
BX,4175,3,210,266.02,2001,8,13,10461,E089,45,26,1420,2,10,1D,3050 BUHRE AVENUE,R7-1,,,,C2-4,,,,,,N,K1,5,0,P,DARL REALTY INC,10000,6875,6875,0,0,6875,0,0,0,0,2,1,1,0,7,100,100,100,50,,0,N,5,5,337500,525150,0,0,1953,1972,2003,,,0.69,3.44,0,4.8,2,2041750003,0,26602,1031061,248012,4b,,221 005,21508,,0,,1,,,17v1.1,76.38545455
BX,2422,59,204,173,3000,9,17,10451,E071,44,22,3320,2,4,1B,930 TELLER AVENUE,R7-1,,,,C2-4,,,,,,N,K1,5,0,P,CHAND VENTURES LLC,6332,1620,1620,0,0,1620,0,0,0,0,2,1,1,0,2,78.29,47.54,27,60,,0,N,3,5,68400,123750,0,0,1931,0,0,,,0.26,3.44,0,4.8,2,2024220059,0,173,1007684,240237,6a,,210S030,20905,,0,,1,,,17v1.1,76.38888889
BX,2766,81,202,93,5000,8,17,10474,L048,41,23,4300,2,2,1A,621 BRYANT AVENUE,R6,,,,,,,,,,N,N2,8,0,P,FEDERATION OF PUERTO,17500,6160,6160,0,0,0,0,0,0,6160,2,1,1,0,1,100,200,0,0,,0,Y,4,5,141300,470700,141300,470700,1985,0,0,,,0.35,2.43,0,4.8,2,2027660081,0,93,1015922,235501,6c,,216 064,21007,,0,,1,,,17v1.1,76.41233766
